35	12
12	6
6	99
115	62
3	6
121	6
46	81
75	115
12	121
124	56
114	35
35	28
70	31
3	96
46	97
6	46
124	104
81	57
35	60
46	65
115	30
57	103
24	81
67	124
23	6
114	57
13	28
57	71
35	121
35	92
57	7
14	46
96	115
26	124
26	99
56	101
46	113
71	31
120	60
71	124
3	67
3	112
28	14
115	104
12	13
3	48
65	96
70	79
52	101
35	92
15	48
12	70
75	3
113	7
70	30
65	113
52	97
23	46
28	75
97	114
6	52
48	15
7	35
26	13
70	112
60	101
62	81
79	15
62	104
115	75
6	56
103	92
124	99
24	120
103	56
14	48
113	99
57	124
6	57
96	7
103	121
112	65
12	62
30	57
92	71
70	35
13	56
124	99
120	52
115	31
30	46
67	96
97	79
28	24
7	67
12	115
101	14
114	26
15	81
81	121
121	52
46	30
3	60
104	31
14	104
99	71
6	15
23	23
124	26
60	75
97	120
71	48
114	99
92	112
7	114
57	28
56	70
15	26
79	62
62	35
75	124
67	121
79	31
35	112
115	52
3	13
48	92
97	60
65	12
104	120
13	70
121	70
14	115
103	96
113	24
120	112
101	15
28	101
81	31
3	23
103	96
57	7
65	28
112	3
48	113
113	114
57	120
124	23
81	30
13	101
56	97
67	65
97	67
31	15
46	71
35	24
99	92
6	103
75	56
99	23
96	57
79	52
35	24
92	48
14	113
7	46
62	30
28	6
60	115
14	62
30	24
6	79
104	70
65	75
12	121
71	26
31	103
120	46
121	70
114	60
15	79
13	60
81	3
13	56
24	112
103	26
23	35
7	71
67	92
97	104
46	12
81	113
75	6
99	104
26	101
3	81
52	52
24	103
96	67
115	112
97	99
65	114
62	12
112	62
48	31
28	115
57	96
114	124
79	71
79	71
56	14
3	30
56	46
92	114
31	70
62	30
7	52
99	14
23	13
75	92
57	75
48	24
48	23
101	65
121	104
67	28
26	113
124	12
57	120
30	28
52	104
124	60
13	24
120	35
3	120
3	56
31	75
65	97
114	124
101	15
6	112
35	15
67	26
71	23
121	70
57	6
113	92
115	115
67	115
46	65
13	26
121	56
113	112
71	23
48	101
26	101
96	79
60	81
7	99
92	46
14	30
35	103
79	28
96	121
60	97
81	12
70	104
103	124
114	113
46	7
23	103
12	62
30	124
57	35
52	6
65	96
15	120
12	31
48	14
97	3
56	71
6	70
79	62
31	28
13	121
104	14
56	52
81	7
99	112
101	60
75	15
101	104
24	67
113	62
81	115
48	6
97	12
24	46
71	14
120	103
81	15
67	114
57	79
103	114
120	104
26	12
24	75
71	75
3	97
115	60
23	99
7	92
124	52
35	70
115	99
67	23
24	7
92	101
46	81
60	15
96	30
65	26
6	3
70	62
35	79
121	14
65	13
75	46
92	124
103	3
48	57
112	56
104	30
28	31
120	31
92	28
67	112
113	114
12	96
13	13
121	15
70	28
23	48
70	99
3	12
120	52
31	14
113	79
115	56
26	96
97	60
113	52
65	65
101	115
112	26
103	99
7	6
35	62
30	57
15	81
97	121
70	6
96	7
124	124
52	60
56	30
112	71
96	92
35	12
62	114
79	99
75	13
24	101
48	56
103	60
31	14
104	28
23	24
71	46
23	113
28	96
112	79
62	57
30	101
65	35
114	67
114	71
104	7
120	14
121	57
3	15
67	48
24	103
97	70
6	75
65	121
99	46
46	124
28	120
101	3
57	104
52	13
113	7
97	62
56	23
81	115
120	26
30	70
13	12
103	26
3	52
92	99
92	31
114	101
124	48
15	79
35	71
81	60
14	46
124	31
104	23
121	62
92	81
75	112
60	115
7	120
67	15
15	112
97	60
48	97
48	30
56	57
113	12
75	75
96	124
31	26
35	70
6	24
46	67
115	79
56	121
24	65
26	81
31	30
99	23
81	71
62	62
114	104
24	6
46	114
3	92
99	65
112	75
28	103
6	96
71	103
70	121
14	115
67	14
104	120
35	60
24	67
12	7
6	71
65	112
3	31
13	57
121	57
26	30
96	56
52	124
97	13
101	113
48	52
101	28
71	28
12	62
35	114
81	14
57	97
92	104
31	113
7	15
28	99
35	124
15	23
23	70
46	26
65	48
75	3
113	13
79	79
56	35
52	103
103	13
14	31
115	115
62	124
28	52
30	114
79	60
104	48
120	120
24	79
7	96
99	96
56	99
24	57
62	96
56	6
60	3
67	81
15	70
60	3
97	46
103	81
12	65
104	6
92	92
30	52
7	67
115	114
26	112
12	121
101	101
35	70
7	113
115	67
75	24
31	46
112	71
14	120
96	101
79	121
99	70
92	26
124	6
30	52
75	23
112	75
14	12
121	46
114	35
13	81
92	13
23	28
65	124
104	71
6	112
79	13
120	48
57	60
48	15
67	121
31	26
28	97
113	70
97	62
28	113
12	57
101	30
65	103
24	114
60	15
56	104
112	12
35	26
120	81
65	97
96	23
56	7
14	92
26	23
31	70
46	48
3	115
71	113
13	62
81	15
57	99
99	124
57	71
6	101
48	3
30	103
71	52
120	52
115	114
96	35
115	3
114	96
60	70
67	24
15	7
28	13
30	101
121	24
81	103
56	65
52	75
75	79
60	13
101	75
113	103
23	113
120	104
97	14
31	62
7	46
81	104
6	57
67	23
92	97
48	121
3	67
79	62
92	71
52	75
31	65
120	14
35	24
112	99
31	14
62	57
112	60
6	101
28	56
70	46
12	15
46	79
28	120
13	24
124	124
12	26
124	14
12	3
35	75
113	65
56	115
114	81
104	3
71	99
30	103
96	7
15	26
70	79
7	92
97	124
6	15
104	67
114	28
52	57
97	48
62	24
92	6
35	115
96	46
23	112
52	26
96	114
12	12
7	113
79	67
101	30
121	115
112	121
30	60
65	71
71	103
124	115
113	81
112	31
15	6
99	120
56	13
62	48
31	3
23	70
104	46
121	14
7	52
70	28
46	104
30	60
12	23
99	57
3	56
7	121
15	48
35	114
56	97
35	52
26	24
81	103
65	79
13	67
96	26
115	48
62	120
60	75
3	13
99	6
96	112
60	75
28	46
14	113
99	103
121	48
65	30
92	56
31	75
120	97
31	104
70	24
124	57
67	92
15	26
56	67
97	115
92	120
12	62
101	101
124	103
81	114
113	114
24	71
96	70
99	57
113	112
65	28
71	23
103	13
14	35
7	101
115	23
6	121
120	35
79	104
60	62
30	28
97	30
12	97
13	46
57	81
48	124
79	52
7	3
92	14
46	12
24	103
23	65
71	70
15	67
13	3
65	7
104	30
26	26
112	99
31	52
71	14
81	67
62	35
24	15
114	6
3	31
56	120
81	75
60	97
31	75
104	35
101	96
28	79
99	121
12	62
113	124
103	6
26	52
7	114
30	79
115	70
52	96
26	70
15	96
65	60
15	14
24	12
112	46
57	56
57	48
23	28
101	23
79	6
81	62
71	28
71	75
121	67
3	115
13	48
101	92
57	112
46	65
92	113
67	99
113	120
7	15
99	114
92	121
81	75
124	23
104	120
62	112
56	30
101	31
103	114
103	14
31	23
75	52
12	113
124	35
115	28
6	79
120	52
96	13
65	104
97	26
15	13
60	60
67	103
12	97
115	14
30	114
96	124
92	75
70	48
35	121
6	70
112	56
24	71
52	48
104	26
30	121
97	65
79	113
101	62
67	6
79	48
14	3
24	31
112	92
7	24
3	46
7	60
56	57
57	81
120	71
28	3
7	99
62	65
46	15
103	31
23	35
124	81
52	71
46	14
35	92
115	70
23	28
101	96
124	75
13	114
13	60
104	48
60	96
26	113
121	70
115	99
56	97
46	101
30	3
35	114
103	75
26	14
115	101
121	6
48	112
79	31
57	12
26	112
13	96
97	57
24	30
71	113
24	62
3	48
99	81
56	52
12	23
56	121
104	112
104	28
97	67
67	7
6	120
31	62
120	15
124	70
79	7
79	75
121	75
35	30
15	92
99	62
99	101
13	48
67	46
70	14
12	26
96	6
65	60
71	81
103	57
71	14
65	67
52	23
3	124
14	65
56	120
70	23
113	101
97	113
103	92
28	24
115	81
120	114
124	26
57	99
35	81
13	46
7	28
7	15
52	6
6	96
48	115
114	31
104	113
103	24
124	46
52	28
79	67
12	97
115	112
57	120
62	65
101	35
12	121
121	97
70	113
104	75
81	96
92	71
30	60
30	60
15	23
67	30
24	15
13	99
104	112
48	101
6	92
14	24
3	56
14	114
71	75
3	52
31	97
75	79
115	60
57	12
62	46
23	7
112	81
70	99
103	65
104	114
81	114
103	52
92	67
31	26
56	48
28	121
99	26
120	30
31	60
120	114
35	97
7	35
56	124
57	56
115	65
3	28
48	7
101	62
52	62
113	79
96	13
113	124
70	67
112	23
3	6
6	101
75	99
28	57
46	71
121	71
15	26
115	79
13	65
92	81
24	96
46	15
103	97
12	14
48	13
96	112
12	31
30	112
12	121
79	67
101	103
30	62
28	24
3	75
60	114
24	104
99	62
60	26
26	75
46	60
35	65
57	35
13	15
23	52
14	70
120	124
48	46
56	6
115	31
124	7
71	52
121	104
6	120
24	115
71	97
112	14
113	81
57	92
56	28
79	67
15	14
65	13
97	113
7	26
99	120
92	12
70	104
92	124
75	112
70	103
114	6
48	15
101	23
23	96
24	70
46	56
114	30
23	92
75	114
103	67
121	81
99	96
96	101
31	35
103	81
3	46
101	3
31	113
60	28
31	35
120	6
3	71
30	124
79	15
65	7
12	57
79	124
57	96
104	62
79	52
92	3
7	121
48	99
35	14
62	115
103	121
114	65
97	104
30	28
113	14
104	52
26	124
113	13
97	23
115	112
67	31
23	60
12	79
26	56
56	24
70	15
28	62
115	52
15	96
67	104
101	114
70	112
3	12
62	60
124	60
13	81
24	120
13	121
56	23
14	97
6	30
30	81
65	70
120	71
7	115
75	7
71	12
75	26
79	97
60	26
103	52
56	65
46	92
12	71
113	104
13	92
67	24
75	57
65	46
99	31
57	35
15	115
48	48
92	99
113	52
13	112
96	6
79	35
121	7
99	81
112	62
96	15
103	97
14	57
65	14
30	24
31	114
3	120
28	101
81	46
28	103
23	67
30	120
48	112
52	114
35	26
124	104
121	6
81	46
124	24
67	75
12	79
115	101
62	70
3	35
14	23
71	71
46	124
15	104
3	113
101	65
115	113
13	57
103	75
70	120
6	31
97	121
62	31
92	28
28	56
26	121
46	26
56	6
30	104
57	96
35	79
14	13
24	101
48	60
62	114
70	75
30	114
28	57
48	12
35	6
81	65
79	12
71	13
99	112
60	7
56	52
14	48
124	101
104	52
120	113
75	99
92	115
3	97
7	67
60	121
71	97
101	3
96	103
15	31
71	23
79	23
12	56
23	62
67	70
7	124
15	112
65	92
31	99
57	120
103	120
114	81
113	81
28	113
104	92
60	48
70	6
103	26
124	48
97	15
24	30
121	112
35	52
24	96
71	92
46	14
75	7
65	28
114	12
7	57
81	15
46	31
115	3
26	13
120	30
96	35
60	99
79	112
101	96
3	67
13	113
35	31
56	71
124	99
115	67
60	57
52	112
6	70
3	52
99	67
15	70
23	103
14	56
28	26
14	121
115	48
12	114
101	104
7	23
48	46
24	13
71	114
6	79
75	75
120	79
97	65
67	24
124	104
30	96
115	13
99	65
101	12
26	112
81	113
6	7
62	92
28	62
62	57
121	13
120	31
15	96
30	46
14	75
65	28
26	104
113	7
92	35
52	31
112	121
103	103
23	15
56	52
99	35
60	12
12	56
75	103
48	81
97	23
81	114
62	31
46	101
97	115
92	65
71	114
62	24
3	112
23	97
124	13
14	3
120	24
57	6
24	71
14	26
35	56
7	60
60	70
113	103
30	96
56	67
48	60
120	28
62	3
67	92
99	13
6	46
121	15
104	26
70	79
46	35
101	81
104	52
12	14
101	48
65	56
30	115
124	28
81	114
6	62
97	24
96	70
124	31
7	7
101	124
28	97
113	103
75	57
81	57
121	48
30	92
114	46
99	35
23	67
65	96
75	12
31	24
121	71
15	14
112	120
70	79
115	13
71	60
13	60
12	31
46	121
56	99
3	104
26	52
113	79
26	67
104	24
28	115
3	23
79	67
35	120
113	62
70	92
120	57
7	15
48	112
3	79
23	56
121	62
81	52
104	92
15	96
115	103
30	99
52	96
65	71
97	75
67	30
14	26
30	103
12	70
35	112
79	75
97	113
114	14
46	114
57	6
71	60
46	120
7	7
101	13
35	6
121	75
92	65
52	124
70	24
99	26
23	115
114	28
62	103
71	13
48	57
3	48
26	57
31	120
115	124
97	79
3	12
52	75
96	67
101	81
65	101
56	30
12	31
112	35
6	15
60	124
104	113
23	112
60	14
81	24
62	13
96	114
70	28
99	24
23	92
70	14
113	75
104	120
104	92
15	48
46	115
15	28
71	28
112	56
103	79
97	99
65	7
71	101
6	112
31	67
57	52
6	121
60	14
3	96
31	48
15	96
120	101
30	35
81	124
26	114
67	97
46	70
24	65
62	121
52	56
115	99
62	13
79	112
7	30
48	81
124	121
103	35
12	23
56	6
6	52
57	26
113	114
92	7
12	113
3	56
103	75
104	114
97	57
97	31
71	65
46	92
124	65
104	96
124	28
62	23
28	67
79	81
101	24
3	60
14	48
121	26
13	70
23	115
46	120
75	6
103	113
13	57
101	97
31	114
112	71
70	81
75	121
60	7
92	62
15	52
7	12
120	30
23	60
120	12
3	14
35	56
30	99
96	79
104	115
79	67
52	121
124	81
99	24
